layout,event_case,seed,variant,attack,truth_at_dispatch,verdict,payment_effect,unauthorized_payment,benign_completed,fetches,cost
single,benign_unavailable_2,20260921,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260921,MAJORITY,0,1,ALLOW,1,0,1,4,6
single,benign_unavailable_2,20260921,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260921,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260921,FULL,0,1,STEP_UP,0,0,0,4,6
single,benign_unavailable_2,20260921,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260921,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260921,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260922,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260922,MAJORITY,0,1,ALLOW,1,0,1,4,7
single,benign_unavailable_2,20260922,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260922,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260922,FULL,0,1,STEP_UP,0,0,0,4,7
single,benign_unavailable_2,20260922,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260922,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260922,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260923,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260923,MAJORITY,0,1,ALLOW,1,0,1,4,8
single,benign_unavailable_2,20260923,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260923,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260923,FULL,0,1,STEP_UP,0,0,0,4,8
single,benign_unavailable_2,20260923,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260923,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260923,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260924,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260924,MAJORITY,0,1,ALLOW,1,0,1,4,7
single,benign_unavailable_2,20260924,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260924,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260924,FULL,0,1,STEP_UP,0,0,0,4,7
single,benign_unavailable_2,20260924,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260924,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260924,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260925,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260925,MAJORITY,0,1,ALLOW,1,0,1,4,7
single,benign_unavailable_2,20260925,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260925,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260925,FULL,0,1,STEP_UP,0,0,0,4,7
single,benign_unavailable_2,20260925,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260925,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260925,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260926,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260926,MAJORITY,0,1,ALLOW,1,0,1,4,7
single,benign_unavailable_2,20260926,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260926,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260926,FULL,0,1,STEP_UP,0,0,0,4,7
single,benign_unavailable_2,20260926,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260926,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260926,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260927,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260927,MAJORITY,0,1,ALLOW,1,0,1,4,10
single,benign_unavailable_2,20260927,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260927,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260927,FULL,0,1,STEP_UP,0,0,0,4,10
single,benign_unavailable_2,20260927,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260927,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260927,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260928,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260928,MAJORITY,0,1,ALLOW,1,0,1,4,10
single,benign_unavailable_2,20260928,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260928,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260928,FULL,0,1,STEP_UP,0,0,0,4,10
single,benign_unavailable_2,20260928,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260928,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260928,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260929,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260929,MAJORITY,0,1,ALLOW,1,0,1,4,10
single,benign_unavailable_2,20260929,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260929,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260929,FULL,0,1,STEP_UP,0,0,0,4,10
single,benign_unavailable_2,20260929,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260929,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260929,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260930,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260930,MAJORITY,0,1,ALLOW,1,0,1,4,11
single,benign_unavailable_2,20260930,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260930,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260930,FULL,0,1,STEP_UP,0,0,0,4,11
single,benign_unavailable_2,20260930,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260930,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260930,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260931,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260931,MAJORITY,0,1,ALLOW,1,0,1,4,8
single,benign_unavailable_2,20260931,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260931,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260931,FULL,0,1,STEP_UP,0,0,0,4,8
single,benign_unavailable_2,20260931,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260931,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260931,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260932,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260932,MAJORITY,0,1,ALLOW,1,0,1,4,10
single,benign_unavailable_2,20260932,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260932,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260932,FULL,0,1,STEP_UP,0,0,0,4,10
single,benign_unavailable_2,20260932,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260932,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260932,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260933,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260933,MAJORITY,0,1,ALLOW,1,0,1,4,9
single,benign_unavailable_2,20260933,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260933,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260933,FULL,0,1,STEP_UP,0,0,0,4,9
single,benign_unavailable_2,20260933,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260933,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260933,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260934,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260934,MAJORITY,0,1,ALLOW,1,0,1,4,8
single,benign_unavailable_2,20260934,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260934,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260934,FULL,0,1,STEP_UP,0,0,0,4,8
single,benign_unavailable_2,20260934,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260934,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260934,CWR,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260935,QUOTE,0,1,ALLOW,1,0,1,0,0
single,benign_unavailable_2,20260935,MAJORITY,0,1,ALLOW,1,0,1,4,10
single,benign_unavailable_2,20260935,STATIC,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260935,TTL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260935,FULL,0,1,STEP_UP,0,0,0,4,10
single,benign_unavailable_2,20260935,AFFECTED,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260935,RESIDUAL,0,1,STEP_UP,0,0,0,0,0
single,benign_unavailable_2,20260935,CWR,0,1,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260916,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260916,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260916,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260916,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260916,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260916,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260916,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260916,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260917,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260917,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260917,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260917,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260917,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260917,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260917,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260917,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260918,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260918,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260918,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260918,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260918,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260918,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260918,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260918,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260919,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260919,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260919,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260919,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260919,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260919,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260919,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260919,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260920,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260920,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260920,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260920,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260920,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260920,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260920,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260920,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260921,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260921,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260921,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260921,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260921,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260921,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260921,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260921,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260922,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260922,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260922,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260922,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260922,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260922,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260922,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260922,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260923,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260923,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260923,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260923,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260923,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260923,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260923,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260923,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260924,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260924,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260924,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260924,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260924,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260924,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260924,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260924,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260925,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260925,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260925,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260925,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260925,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260925,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260925,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260925,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260926,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260926,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260926,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260926,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260926,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260926,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260926,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260926,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260927,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260927,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260927,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260927,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260927,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260927,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260927,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260927,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260928,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260928,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260928,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260928,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260928,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260928,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260928,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260928,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260929,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260929,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260929,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260929,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260929,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260929,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260929,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260929,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260930,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260930,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260930,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260930,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260930,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260930,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260930,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260930,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260931,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260931,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260931,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260931,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260931,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260931,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260931,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260931,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260932,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260932,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260932,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260932,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260932,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260932,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260932,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260932,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260933,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260933,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260933,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260933,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260933,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260933,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260933,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260933,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260934,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260934,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260934,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260934,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260934,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260934,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260934,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260934,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260935,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_poisoned_root,20260935,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_poisoned_root,20260935,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260935,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260935,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_poisoned_root,20260935,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260935,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_poisoned_root,20260935,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260916,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260916,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260916,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260916,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260916,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260916,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260916,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260916,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260917,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260917,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260917,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260917,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260917,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260917,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260917,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260917,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260918,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260918,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260918,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260918,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260918,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260918,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260918,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260918,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260919,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260919,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260919,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260919,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260919,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260919,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260919,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260919,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260920,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260920,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260920,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260920,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260920,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260920,AFFECTED,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260920,RESIDUAL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260920,CWR,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260921,QUOTE,1,0,ALLOW,1,1,0,0,0
single,attack_flip_within_ttl,20260921,MAJORITY,1,0,ALLOW,1,1,0,6,13
single,attack_flip_within_ttl,20260921,STATIC,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260921,TTL,1,0,STEP_UP,0,0,0,0,0
single,attack_flip_within_ttl,20260921,FULL,1,0,STEP_UP,0,0,0,6,13
single,attack_flip_within_ttl,20260921,AFFECTED,1,0,STEP_UP,0,0,0,0,0
